FID,GlobalID,Type,SubType,Name,Orig_Name,Source,Province,Prov_Code,District,Distr_Code,LAT,LONG,Data_year,x,y
151,35LPF602547_002,School,Community School,Kapepa Community School,kapepa f c sch,ZamStats,Copperbelt,102,Luanshya,102005,-13.0689600001,28.4783000945,2010,28.4783000944738,-13.0689600001039
152,35LPF522538_001,School,School,Kapupulu School,kapupulu sch,ZamStats,Copperbelt,102,Luanshya,102005,-13.0776000001,28.4046993255,2010,28.4046993255135,-13.0776000001399
153,35LPF534569_001,School Affiliated Infrastructure,School Compound,School Compound,sch compound,ZamStats,Copperbelt,102,Luanshya,102005,-13.0498500002,28.415500641,2010,28.4155006410418,-13.0498500001773
154,35LNF854206_001,School,Community School,Chilwa Community School,chilwa com sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.3800550003,27.7887181302,2010,27.7887181302376,-13.380055000338
155,35LNF783239_001,School,School,Lumpuma a School,lumpuma a sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.3505469301,27.7233077704,2010,27.7233077704373,-13.3505469300967
156,35LNF433507_001,School,Community School,Wangibisha Community School,wangibisha com,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.10928742,27.3996205403,2010,27.3996205402558,-13.1092874199784
157,35LPF185389_001,School,Community School,Community School,com school,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.2143515598,28.0936457301,2010,28.0936457300664,-13.2143515597766
158,35LPF131401_001,School,School,Komena School,komena school,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.2036875204,28.0437842204,2010,28.0437842203655,-13.2036875203627
159,35LPF053417_001,School,Community School,Luntunw Community School,luntunw com sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1887415002,27.97248784,2010,27.9724878400418,-13.18874150022
160,35LPF054630_002,School,Basic School,Masasa Basic School,masasa basic s,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9969144297,27.9726335104,2010,27.9726335104282,-12.9969144296572
161,35LPF169299_002,School,Basic School,Mukumbo Basic School,mukumbo basic,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.2957464597,28.0798047798,2010,28.0798047797668,-13.2957464597313
162,35LPF169298_001,School Affiliated Infrastructure,Teachers Compound,Mukumbo Teachers Compound,teachers hses,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.2961364696,28.0792488099,2010,28.0792488098847,-13.2961364696224
163,35LMF922821_001,School,Community School,Chituba Community School,chituba com sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8256499404,26.9287407303,2010,26.9287407303005,-12.8256499403924
164,35LNF427715_001,School,Community School,Comunity Community School,comunity sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9212112598,27.3939734903,2010,27.3939734902844,-12.9212112597917
165,35LNF402745_002,School Affiliated Infrastructure,Dormitory,St marys Dormitory,dorms,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8937805596,27.3707791698,2010,27.3707791698229,-12.8937805596251
166,35LNF473716_002,School,Basic School,Kantende Basic School,kantende b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9202330096,27.4365672997,2010,27.4365672997411,-12.9202330096456
167,35LNF570839_001,School,Basic School,Lufnya Basic School,lufnya b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8089843697,27.5254285503,2010,27.5254285502874,-12.8089843697329
168,35LNF403745_002,School,Basic School,St marys Basic School,st marys basic,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8939292598,27.37159573,2010,27.371595729959,-12.8939292598274
169,35LNF401743_001,School Affiliated Infrastructure,Teachers Compound,St marys Teachers Compound B,teacher camp b,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8960886004,27.3705065898,2010,27.3705065898073,-12.8960886004085
170,35LNF474716_002,School Affiliated Infrastructure,Teachers Compound,Kantende Teachers Compound,teachers compo,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9203352698,27.4370200904,2010,27.4370200904049,-12.9203352697568
171,35LNF183635_001,School,Community School,Chananda Community School,chananda c sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9939288001,27.1694576704,2010,27.1694576704352,-12.993928800074
172,35LNF048706_002,School,Basic School,Mngashi Basic School,mngashi b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9298917302,27.0445703297,2010,27.0445703296571,-12.9298917302191
173,35LMF957714_002,School,Middle School,Kakema Middle School,kakema mbsch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9221300899,26.9612163304,2010,26.9612163303694,-12.9221300899317
174,35LNF549430_001,School,Community School,Chipese Community School,chipese c sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1788518598,27.5075351199,2010,27.5075351199499,-13.1788518598254
175,35LNG675116_002,School,Middle School,Milopa Middle School,milopa mid bsc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5581148499,27.6219303303,2010,27.6219303303205,-12.5581148499203
176,35LNG774078_001,School,Basic School,Ndashe Basic School,ndashe basic,ZamStats,Copperbelt,102,Chingola,102002,-12.59196298,27.7128884797,2010,27.7128884797196,-12.5919629800075
177,35LNF489426_002,School,Basic School,Fungulwe Basic School,fungulwe b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1821901999,27.4521016501,2010,27.4521016500711,-13.1821901999177
178,35LNG699075_001,School,School,Kanwabatemi School,kanwabatemi sh,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5953705598,27.6440785,2010,27.6440785000228,-12.5953705598034
179,35LNG650016_001,School,Basic School,Mubendem Basic School,mubendem b sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.6490287401,27.59933062,2010,27.5993306200122,-12.6490287400842
180,35LNG687121_001,School,Basic School,Ngosa Basic School,ngosa m b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5531465597,27.6331917498,2010,27.6331917497994,-12.5531465596659
181,35LNG676116_001,School Affiliated Infrastructure,Teachers Compound,Ngosa Teachers Compound,teacher  comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5578732803,27.6230006899,2010,27.6230006899299,-12.5578732803276
182,35LNG653015_001,School Affiliated Infrastructure,Teachers Compound,Mubendem Teachers Compound,teacher comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.6493138899,27.6016440199,2010,27.6016440198557,-12.649313889924
183,35LNF489426_003,School Affiliated Infrastructure,Teachers Compound,Fungulwe Teachers Compound,teachers comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.18256923,27.4516841497,2010,27.4516841497038,-13.1825692299859
184,35LNF801909_002,School,School,Chisangwa School,chisangwa sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.7450221496,27.73872728,2010,27.73872728004,-12.7450221495525
185,35LNF653904_001,School,School,School,comm school,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.7499573304,27.6024349403,2010,27.6024349403203,-12.7499573303664
186,35LNG441169_001,School,Community School,Kasamba Community School,kasamba com sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5102885402,27.40609967,2010,27.4060996699639,-12.5102885401839
187,35LNG578110_001,School,Basic School,Milulu Basic School,milulu b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5633960296,27.5329001799,2010,27.5329001798995,-12.563396029603
188,35LNF532845_001,School,Community School,Community School,plt  comm sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8037826398,27.4910589798,2010,27.4910589797881,-12.8037826397569
189,35LNG087301_001,School,School,Kyeya School,kyeya school,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.3919567697,27.0804840199,2010,27.0804840199216,-12.3919567696891
190,35LPF185506_001,School,School,Grizzly School,grizzly school,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1084545102,28.0935013898,2010,28.0935013897774,-13.1084545101675
191,35LPF097278_001,School,Community School,Kapata Community School,kapata com sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.3142344301,28.0133164197,2010,28.0133164197171,-13.3142344300749
192,35LNG172349_001,School,Basic School,Kingovwa Basic School,kingovwa bs sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.3476739201,27.1590596703,2010,27.1590596702676,-12.3476739201153
193,35LNG292264_001,School,Basic School,Fipansa Basic School,fipansa m b sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.4250354497,27.2692103702,2010,27.2692103701625,-12.4250354497262
194,35LNF957629_001,School,Community School,Fipokula Community School,fipokula co sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9980850502,27.8833204801,2010,27.8833204800562,-12.9980850501849
195,35LNF885659_002,School,Basic School,Lumanto Basic School,lumanto bas sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9706677598,27.8165680898,2010,27.8165680898455,-12.9706677598092
196,35LNF995481_002,School,Basic School,Lumpuma Basic School,lumpuma bas s,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1312447401,27.9184567496,2010,27.9184567495794,-13.1312447400527
197,35LNF989661_002,School,Basic School,Mibenge Basic School,mibenge ba sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.96901443,27.91273911,2010,27.912739110022,-12.9690144299719
198,35LNF812732_002,School,School,St claire School,st claire sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9049551496,27.7490450697,2010,27.7490450696743,-12.9049551495605
199,35LPG347087_002,School Affiliated Infrastructure,Teachers Compound,Teachers Compound,tc bloc,ZamStats,Copperbelt,102,Mufulira,102009,-12.5819300102,28.2408107402,2010,28.2408107402235,-12.5819300101618
200,35LNF994482_001,School Affiliated Infrastructure,Teachers Compound,Lumpuma Teachers Compound,teacher houses,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1304873499,27.9176257598,2010,27.917625759821,-13.1304873499112
201,35LNF480787_002,School,Basic School,Fumbwe Basic School,fumbwe basic,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.85634841,27.4432657004,2010,27.4432657003518,-12.8563484099511
202,35LPF134640_001,School,Community School,Grizly Community School,grizly com sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9873506802,28.0464176503,2010,28.0464176502544,-12.9873506801897
203,35LNG597055_001,School,Community School,Joy Community School,joy comm sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.6134824301,27.5497870296,2010,27.5497870296477,-12.6134824300701
204,35LNG515023_002,School Affiliated Infrastructure,School Compound,School Compound,sch comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.6427853901,27.4745264297,2010,27.4745264296511,-12.6427853901336
205,35LNF481786_002,School Affiliated Infrastructure,Teachers Compound,Fumbwe Teachers Compound,teachers comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8566287799,27.4438294701,2010,27.443829470054,-12.8566287798942
206,35LPF134628_001,School Affiliated Infrastructure,Teachers Compound,Chantete Teachers Compound,teachers quart,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9984549404,28.04572145,2010,28.045721449985,-12.9984549404431
207,35LPF238673_002,School,Basic School,Bulaya Basic School,bulaya b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9570409696,28.1416144403,2010,28.1416144402543,-12.9570409695651
208,35LPF121704_002,School,School,Cmshalila School,cmshalila sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9296932498,28.0339836003,2010,28.033983600263,-12.9296932498436
209,35LPF132625_001,School,Basic School,Chantete Basic School,chantete b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.00066953,28.0446669202,2010,28.0446669202422,-13.0006695299748
210,35LPF120704_001,School Affiliated Infrastructure,Teachers Compound,Cmshalila Teachers Compound,teachers comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9293671898,28.03318279,2010,28.0331827899539,-12.9293671898439
211,35LNF346606_002,School,School,Kamuchanga School,kamuchanga sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0199776604,27.31955401,2010,27.3195540100096,-13.0199776604406
212,35LNF559710_001,School Affiliated Infrastructure,Teachers Compound,Kapilamikwa Teachers Compound,teacher comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9250228501,27.5161286601,2010,27.5161286601096,-12.9250228501244
213,35LNF598638_001,School Affiliated Infrastructure,Teachers Compound,Bimbe Teachers Compound,bimbe sch comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9902438604,27.5520718598,2010,27.5520718598285,-12.9902438603658
214,35LNF812732_003,School,School,Fyachitwa School,fyachitwa sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9049738402,27.7490760001,2010,27.7490760000574,-12.9049738401706
215,35LNF616734_001,School,Basic School,Puma Basic School,puma basic sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9038384299,27.5683771702,2010,27.5683771701703,-12.9038384298996
216,35LNF645767_001,School Affiliated Infrastructure,Teachers Compound,Mpopo Teachers Compound,teacher comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8735038998,27.5952234,2010,27.5952234000399,-12.8735038997851
217,35LNF780478_002,School,School,Chikabuke School,chikabuke sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1348554101,27.7203366298,2010,27.7203366298316,-13.134855410149
218,35LNF970668_002,School,Basic School,Chilumba Basic School,chilumba basic,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9620805797,27.8945351303,2010,27.8945351302921,-12.962080579655
219,35LPF041476_002,School,Middle School,Fwaka Basic School,fwaka middle,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1355123002,27.9608602103,2010,27.9608602103305,-13.1355123001525
220,35LNF846412_001,School,Community School,Kankomo Community School,kankomo com sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.1944494901,27.7816036502,2010,27.7816036501883,-13.1944494900519
221,35LNF767533_001,School,Community School,Twatota Community School,twatota com sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0852863501,27.7078089604,2010,27.7078089604153,-13.085286350085
222,35LNF988557_002,School,Basic School,Kapimbe Basic School,kapimbe bas sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0627204201,27.9118200398,2010,27.9118200397631,-13.0627204201112
223,35LNG514099_001,School,Basic School,Kansanta Basic School,kansanta b sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5739530398,27.4739112799,2010,27.4739112798817,-12.5739530398009
224,35LNF472908_001,School,Community School,Mukema Community School,mukema com sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.7461495199,27.4349338404,2010,27.4349338404244,-12.7461495198844
225,35LNG515098_001,School Affiliated Infrastructure,Teachers Compound,Kansanta Teachers Compound,teachers comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.5743218401,27.47461377,2010,27.4746137700095,-12.5743218400808
226,35LPF009719_002,School,Basic School,Chimoto Basic School,chimoto bsch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9160975501,27.9305856101,2010,27.9305856101378,-12.9160975500619
227,35LNF960738_001,School,School,Kankunko School,kankunko sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8992714603,27.8853224096,2010,27.8853224096016,-12.8992714603096
228,35LPF009720_001,School Affiliated Infrastructure,Teachers Compound,Chimoto Teachers Compound,teachers com,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9155832296,27.9309478804,2010,27.9309478804404,-12.9155832295824
229,35LPF010720_002,School Affiliated Infrastructure,Teachers Compound,Chimoto Teachers Compound,teachers comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9153291801,27.9314823898,2010,27.9314823898005,-12.9153291800976
230,35LPF158596_001,School,Community School,Kapila Community School,kapila co sch,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0264621501,28.0682965099,2010,28.0682965098761,-13.0264621501081
231,35LNF335610_001,School Affiliated Infrastructure,Teachers Compound,Kapepa Teachers Compound,domi kapepa,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0160578601,27.3091443501,2010,27.3091443501317,-13.0160578600821
232,35LNF254618_001,School,Community School,Lumwana Community School,lumwana w c sc,ZamStats,Copperbelt,102,Lufwanyama,102006,-13.0093729601,27.2349633404,2010,27.2349633403859,-13.009372960094
233,35LPF186760_002,School,Basic School,Nkana Basic School,nkana basic,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8781639897,28.0931397202,2010,28.093139720222,-12.8781639896764
234,35LNF256680_002,School Affiliated Infrastructure,School Compound,Lumwana School Compound,sch comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9527347602,27.23673896,2010,27.236738960035,-12.952734760201
235,35LNF344697_001,School Affiliated Infrastructure,School Compound,Shibuchinga School Compound,school comp,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9373680498,27.31715108,2010,27.3171510799584,-12.9373680497956
236,35LPF096747_002,School,Basic School,St joseph Basic School,st joseph basc,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.8908686097,28.0107861798,2010,28.0107861798384,-12.8908686096985
237,35LNF341698_002,School Affiliated Infrastructure,Teachers Compound,Shibuchinga Teachers Compound,teachers,ZamStats,Copperbelt,102,Lufwanyama,102006,-12.9366304402,27.31473927,2010,27.3147392700014,-12.9366304402426
238,35LPF856675_002,School,Basic School,Lubendo Basic School,lubendo basic,ZamStats,Copperbelt,102,Masaiti,102007,-12.9516129297,28.7112751497,2010,28.7112751497284,-12.9516129296929
239,35LPF904518_002,School,Pre-School,Chima Pre-School,chima pre sch,ZamStats,Copperbelt,102,Masaiti,102007,-13.0937544996,28.7571205597,2010,28.7571205596661,-13.0937544995705
240,35LPF932436_002,School,Basic School,Chondwe Basic School,chondwe m bsch,ZamStats,Copperbelt,102,Masaiti,102007,-13.1673715004,28.7830705099,2010,28.7830705098962,-13.1673715003944
